conversion_id,user_id,order_id,converted_at,order_value_usd,dma_code
859e6145-15d2-47e8-9ff0-4e677d7bd570,USR_14124,ORD_101918,2026-01-23 17:21:00,66.32,DMA_145_BIRMINGHAM
9ac8b381-d151-499d-9117-6179cbbee774,USR_14125,ORD_101919,2026-04-02 15:00:00,106.04,DMA_125_LAS_VEGAS
643a9a31-73bb-4c3c-bc6a-98f74806050a,USR_14127,ORD_101920,2026-05-27 11:48:00,23.63,DMA_145_BIRMINGHAM
eb3180b0-9ded-4c5a-8cd6-6efd363efbc3,USR_14130,ORD_101921,2026-05-13 00:00:00,49.64,DMA_129_SALT_LAKE_CITY
2c1e939f-6c99-4333-aa91-40f9e09f9ee3,USR_14132,ORD_101922,2026-02-22 07:15:00,50.56,DMA_147_GREENVILLE
ab3e992b-0898-45f3-9a8c-593681a4ecc6,USR_14133,ORD_101923,2026-02-03 17:00:00,125.19,DMA_130_COLUMBUS
7fd1cfd1-7fb0-4768-9ef2-1cf5fea95312,USR_14134,ORD_101924,2026-03-06 23:00:00,265.3,DMA_116_DETROIT
a2b63490-85d6-48a2-8c28-a7604f02a686,USR_14135,ORD_101925,2026-05-31 09:00:00,83.52,DMA_107_ATLANTA
592e0408-42dd-4e82-868f-a7bbdd36bb42,USR_14136,ORD_101926,2026-02-25 16:32:00,67.21,DMA_112_PHILADELPHIA
bcb3a5f7-5168-4855-8971-64af49f70f46,USR_14138,ORD_101927,2026-03-23 08:20:00,83.93,DMA_100_SAN_FRANCISCO
f0b35a25-a869-44f4-a48b-8406d34034af,USR_14139,ORD_101928,2026-05-02 22:00:00,103.12,DMA_114_SAN_JOSE
fab9c4ea-2b22-4c0c-9530-de838d773131,USR_14140,ORD_101929,2026-01-27 01:00:00,163.21,DMA_115_HOUSTON
aa50b2d2-1d8b-4a01-ac9e-6e63838524d0,USR_14143,ORD_101930,2026-01-04 03:43:00,72.93,DMA_116_DETROIT
ee791a77-5a08-4325-b48d-766857c47cf2,USR_14145,ORD_101931,2026-05-08 06:00:00,61.48,DMA_106_AUSTIN
7cba6035-66a9-4429-a444-a06fc4930678,USR_14146,ORD_101932,2026-02-25 16:26:00,65.32,DMA_103_LOS_ANGELES
155d702e-2d26-4743-bdba-736871d765cc,USR_14149,ORD_101933,2026-06-05 08:00:00,166.94,DMA_125_LAS_VEGAS
711854aa-39c6-494b-b140-3956c9812967,USR_14151,ORD_101934,2026-04-29 14:00:00,73.54,DMA_103_LOS_ANGELES
f1b324f2-5c8a-4d00-8af6-9d269e1ca922,USR_14152,ORD_101935,2026-01-09 18:30:00,76.09,DMA_119_ORLANDO
ff133c8f-c57f-42f8-9e44-8a5f2bc7627b,USR_14156,ORD_101936,2026-01-14 07:00:00,82.0,DMA_118_TAMPA
067c04fd-ba50-4084-92bf-e9d5a00aa438,USR_14159,ORD_101937,2026-02-02 07:35:00,70.36,DMA_120_BALTIMORE
ef782878-c654-4e13-b2da-c30a8c4e81b9,USR_14161,ORD_101938,2026-04-18 03:00:00,47.13,DMA_108_BOSTON
7d76be0f-d71e-4acc-8d4b-2f07c27b103a,USR_14164,ORD_101939,2026-02-16 08:00:00,54.24,DMA_146_ROCHESTER
06d89708-21e9-44fc-b25d-1c1dc91a6b07,USR_14165,ORD_101940,2026-06-11 08:00:00,132.35,DMA_134_CINCINNATI
ea743839-ed89-45e0-b71a-a19338ff8f98,USR_14168,ORD_101941,2026-04-07 19:20:00,54.43,DMA_133_KANSAS_CITY
66c5f383-34ff-4b1c-972d-5ed98f93c0f4,USR_14171,ORD_101942,2026-06-07 18:50:00,18.66,DMA_133_KANSAS_CITY
2650fe3d-2d3b-4778-a98c-30e84ff0aed9,USR_14176,ORD_101943,2026-06-11 10:00:00,114.34,DMA_139_RICHMOND
2bf42dc2-6245-46fe-bf57-0e2dee642718,USR_14179,ORD_101944,2026-05-02 10:00:00,53.43,DMA_127_CHARLOTTE
a1c69853-9e0e-4a71-92db-d0245cc9c570,USR_14182,ORD_101945,2026-03-16 16:27:00,147.04,DMA_126_ST_LOUIS
eb0d9a61-b7ac-41cf-8ff6-98d7701a7b22,USR_14186,ORD_101946,2026-04-09 13:00:00,74.75,DMA_108_BOSTON
9f8dddf9-234c-4d0b-9278-a2684c09c2cb,USR_14187,ORD_101947,2026-02-21 13:00:00,147.18,DMA_139_RICHMOND
0c86f78d-2522-4e0b-8987-ee461961ea87,USR_14188,ORD_101948,2026-06-02 10:22:00,82.43,DMA_108_BOSTON
bcf90a64-4fa1-42ef-a872-a744bd7eb0a9,USR_14190,ORD_101949,2026-04-08 23:00:00,64.83,DMA_114_SAN_JOSE
450dfe8a-1727-445a-a0cd-32ebcdcce769,USR_14191,ORD_101950,2026-02-06 19:00:00,60.04,DMA_107_ATLANTA
2d45bd02-7527-4841-80ac-33669e6db4ad,USR_14192,ORD_101951,2026-03-16 09:00:00,55.19,DMA_147_GREENVILLE
e6be0812-55d9-4fe0-9154-d2b4ecb485ba,USR_14193,ORD_101952,2026-02-23 07:00:00,70.77,DMA_128_NASHVILLE
df4b6473-47d6-47e7-b968-f21625dc74d1,USR_14195,ORD_101953,2026-05-29 01:00:00,190.86,DMA_123_PITTSBURGH
f17d98de-d17f-49e3-9c2b-4a3bed287390,USR_14198,ORD_101954,2026-02-07 10:00:00,56.41,DMA_144_PROVIDENCE
3087ac2c-6503-4979-8218-e24db9f07180,USR_14200,ORD_101955,2026-02-06 05:08:00,55.62,DMA_132_SAN_ANTONIO
ad8dec23-4ece-405a-9358-64baa80f3592,USR_14202,ORD_101956,2026-06-12 19:00:00,53.45,DMA_116_DETROIT
aa98bebf-27ea-4dd5-a323-3d5a7871e79d,USR_14203,ORD_101957,2026-05-02 18:15:00,34.19,DMA_142_BUFFALO
e33e9795-493b-438d-b500-8bcc28f9bdfe,USR_14207,ORD_101958,2026-01-09 16:00:00,139.0,DMA_128_NASHVILLE
fccc0d40-79a7-4bfa-b651-5f6fa87b6aff,USR_14209,ORD_101959,2026-03-18 16:00:00,37.25,DMA_144_PROVIDENCE
84b696d0-57ff-4c2d-86f1-04991837f866,USR_14211,ORD_101960,2026-05-31 00:21:00,35.47,DMA_116_DETROIT
b7d2181c-66d7-4390-9aa6-2e4775e16053,USR_14213,ORD_101961,2026-02-02 02:00:00,166.69,DMA_133_KANSAS_CITY
8987f027-b33b-4a32-b882-702ad3734f02,USR_14217,ORD_101962,2026-03-01 15:00:00,128.99,DMA_108_BOSTON
f3a03e71-1c73-4416-964a-427bcbef0ff8,USR_14219,ORD_101963,2026-01-29 01:00:00,231.42,DMA_146_ROCHESTER
eb8f41de-27f4-4bfb-bfff-161d60eb9764,USR_14220,ORD_101964,2026-06-08 03:00:00,118.39,DMA_149_TUCSON
24292677-0699-4669-a5a2-b91cfebb2d85,USR_14221,ORD_101965,2026-06-19 08:00:00,199.07,DMA_118_TAMPA
75afaeca-333c-4bd4-acca-2c31ba9c5a3f,USR_14226,ORD_101966,2026-01-30 22:00:00,61.28,DMA_103_LOS_ANGELES
057b1a2e-e01f-4114-b887-1c627f825556,USR_14227,ORD_101967,2026-03-10 11:00:00,150.62,DMA_108_BOSTON
b81f7d1d-9f14-4dba-8956-c2d924e9794a,USR_14229,ORD_101968,2026-02-09 07:00:00,125.48,DMA_130_COLUMBUS
16b572e2-2c82-455a-9493-d86dff3297dd,USR_14230,ORD_101969,2026-01-10 12:55:00,31.49,DMA_123_PITTSBURGH
0e870677-412f-4383-94ad-3323845c18df,USR_14231,ORD_101970,2026-03-26 12:00:00,73.11,DMA_129_SALT_LAKE_CITY
40785301-4566-4b97-a1e6-ac3750c3f35b,USR_14233,ORD_101971,2026-04-23 05:21:00,58.19,DMA_113_SAN_DIEGO
2300938f-1b1a-4406-a247-8b795e9bd90a,USR_14235,ORD_101972,2026-03-19 20:33:00,123.58,DMA_131_INDIANAPOLIS
dce293f4-1ed8-4ccf-bb64-ed17551a77b5,USR_14236,ORD_101973,2026-01-18 07:00:00,80.79,DMA_137_OKLAHOMA_CITY
5be181a3-4b09-480d-b02e-146b8175d23e,USR_14237,ORD_101974,2026-03-04 13:00:00,204.97,DMA_141_NEW_ORLEANS
8c2bd884-a1e5-4ace-88ca-1c0c6e4b0ba9,USR_14239,ORD_101975,2026-03-28 20:00:00,102.92,DMA_120_BALTIMORE
e31ae459-50cb-44c7-9e40-f23edcc438cf,USR_14241,ORD_101976,2026-05-20 12:33:00,36.63,DMA_100_SAN_FRANCISCO
704b7b85-4c72-4d67-b6bd-9d4a247ad0ee,USR_14242,ORD_101977,2026-06-12 13:00:00,99.99,DMA_133_KANSAS_CITY
4003c7d6-6705-4612-90f6-b84cff8f41c7,USR_14247,ORD_101978,2026-05-05 00:44:00,41.16,DMA_115_HOUSTON
8b156437-75c3-4065-ae70-afc705484df8,USR_14249,ORD_101979,2026-07-01 23:00:00,119.74,DMA_113_SAN_DIEGO
5cedc52a-10c8-4ede-adc2-5ac5baa15392,USR_14250,ORD_101980,2026-05-01 16:00:00,31.56,DMA_115_HOUSTON
58b849b2-af52-4364-bcc9-823406b7faae,USR_14251,ORD_101981,2026-01-25 23:07:00,75.8,DMA_120_BALTIMORE
49a2d489-674a-4a83-b6b1-d131f686705b,USR_14253,ORD_101982,2026-06-05 21:00:00,184.19,DMA_117_MINNEAPOLIS
14482e26-d732-457d-8e2a-f0f4c8e1e3a3,USR_14254,ORD_101983,2026-02-25 14:00:00,75.32,DMA_114_SAN_JOSE
d24ecbdf-0cf4-4158-ae14-1658baa3a60d,USR_14255,ORD_101984,2026-06-14 02:00:00,75.15,DMA_119_ORLANDO
14252f1d-1d3a-4e40-a52f-42869a07107a,USR_14259,ORD_101985,2026-02-13 06:00:00,73.09,DMA_115_HOUSTON
9a93aa00-45e6-4754-90b5-55b4db321230,USR_14260,ORD_101986,2026-06-03 02:45:00,98.04,DMA_139_RICHMOND
870f645a-a4d7-4e8c-991f-2defd3414dec,USR_14263,ORD_101987,2026-06-12 14:12:00,28.48,DMA_144_PROVIDENCE
a5b5444a-c178-41c5-a555-8e27a7fbfc9e,USR_14267,ORD_101988,2026-03-20 10:45:00,50.37,DMA_144_PROVIDENCE
845103d9-5ab4-4073-907e-2f7d44cd943a,USR_14268,ORD_101989,2026-06-24 03:00:00,130.59,DMA_117_MINNEAPOLIS
3cb015fe-9fb3-444d-9954-641ea39be785,USR_14269,ORD_101990,2026-03-15 14:00:00,10.49,DMA_146_ROCHESTER
1d1ab876-ada9-4bdb-86f2-2215505ebf43,USR_14277,ORD_101991,2026-06-01 06:00:00,33.81,DMA_112_PHILADELPHIA
28cbcde4-bc5a-4d80-832e-fab52f54a823,USR_14279,ORD_101992,2026-04-21 05:00:00,52.3,DMA_116_DETROIT
2fb297e5-00b8-4d83-a98b-8b9f02c76a73,USR_14281,ORD_101993,2026-01-12 08:00:00,93.42,DMA_107_ATLANTA
52fa4838-a73e-4dde-b3d9-19fc4a2e6f9c,USR_14282,ORD_101994,2026-06-08 17:29:00,41.94,DMA_128_NASHVILLE
2562c90e-da9d-40cc-9151-8b4387799d71,USR_14283,ORD_101995,2026-02-02 23:32:00,60.64,DMA_124_PORTLAND
18c5d486-ff23-4ddf-b5b7-2f2e95aa5578,USR_14284,ORD_101996,2026-02-26 10:00:00,36.65,DMA_138_MEMPHIS
c5b3b6a2-dd9c-452d-950e-1b2cc441d471,USR_14287,ORD_101997,2026-04-16 02:00:00,42.72,DMA_128_NASHVILLE
15cb5474-88c9-433e-9d9e-0f3461f47637,USR_14289,ORD_101998,2026-02-21 03:32:00,37.99,DMA_149_TUCSON
a7ca099f-c544-47a2-9dd3-0e2ba7bacd30,USR_14290,ORD_101999,2026-02-09 00:46:00,63.07,DMA_105_SEATTLE
4ae18c5c-786b-4d58-8111-4048c667aedb,USR_14291,ORD_102000,2026-06-07 04:40:00,137.13,DMA_138_MEMPHIS
f5d75895-bef6-435c-8d87-6f8b7b6a6354,USR_14292,ORD_102001,2026-06-03 07:00:00,81.92,DMA_126_ST_LOUIS
a848b42c-2ca2-44b4-9b75-b65a76e9f785,USR_14296,ORD_102002,2026-04-09 14:00:00,273.7,DMA_143_HARTFORD
200aeff7-ce54-41b7-b325-6cbf7284ca2a,USR_14298,ORD_102003,2026-01-08 00:34:00,92.74,DMA_112_PHILADELPHIA
0aefc8dd-a456-4e37-a22c-b38275d07dec,USR_14299,ORD_102004,2026-03-29 07:00:00,47.28,DMA_141_NEW_ORLEANS
f46995d9-b8c9-4198-a151-cd72ddc0dc37,USR_14301,ORD_102005,2026-02-07 13:10:00,101.61,DMA_123_PITTSBURGH
e519a64a-23ff-4e67-bc9e-07aecd8be15c,USR_14303,ORD_102006,2026-03-08 02:16:00,67.46,DMA_106_AUSTIN
ac6f2ee8-f5ac-47fd-ad66-fc9343ea82b2,USR_14304,ORD_102007,2026-03-19 11:00:00,47.14,DMA_143_HARTFORD
2b8606d2-34ad-4d85-8faf-600293fe3e67,USR_14307,ORD_102008,2026-02-02 04:31:00,80.52,DMA_120_BALTIMORE
3cf4b093-2720-4726-8f91-468b70d421ab,USR_14308,ORD_102009,2026-03-20 19:55:00,55.84,DMA_108_BOSTON
8520d8fc-2a93-414b-b815-e036a7596c0a,USR_14309,ORD_102010,2026-04-05 20:00:00,41.27,DMA_105_SEATTLE
3a826950-178c-4d34-ac1b-78925d5fd049,USR_14311,ORD_102011,2026-01-17 03:00:00,70.21,DMA_123_PITTSBURGH
b6eee0eb-3e36-4ef1-94ed-ffbecb48f776,USR_14312,ORD_102012,2026-02-02 10:32:00,71.86,DMA_133_KANSAS_CITY
e9799428-7757-4ea4-bbc4-7ddd31095cb8,USR_14313,ORD_102013,2026-04-30 16:00:00,38.6,DMA_148_ALBUQUERQUE
212438c7-bdf9-458e-b712-68dd2f1902a7,USR_14316,ORD_102014,2026-02-15 03:53:00,99.64,DMA_135_MILWAUKEE
85935543-d7c5-4cca-8600-d24629088440,USR_14319,ORD_102015,2026-06-08 18:32:00,25.88,DMA_126_ST_LOUIS
0e040f6d-3fe3-48bd-ae36-36ba27d96a6e,USR_14320,ORD_102016,2026-03-10 23:00:00,108.52,DMA_144_PROVIDENCE
6a914b4a-52f6-4c65-8410-32e399f03a01,USR_14321,ORD_102017,2026-02-24 12:33:00,87.11,DMA_114_SAN_JOSE
bade6e37-bccd-4d33-9468-358f445cebdc,USR_14323,ORD_102018,2026-02-01 23:54:00,69.79,DMA_130_COLUMBUS
5719106f-3a6e-4676-b3c1-dc6d5d1ec9cf,USR_14325,ORD_102019,2026-03-18 11:00:00,79.59,DMA_142_BUFFALO
276769a4-4312-4944-9435-17dadd21c58f,USR_14326,ORD_102020,2026-05-02 16:55:00,116.66,DMA_117_MINNEAPOLIS
1bfffe49-9d0b-45cf-846e-18700bb28942,USR_14327,ORD_102021,2026-05-08 22:46:00,45.51,DMA_132_SAN_ANTONIO
a79a0be3-fbec-4f8c-8adc-f48c265ecc5d,USR_14329,ORD_102022,2026-06-16 16:00:00,152.28,DMA_118_TAMPA
6132d062-bd82-4e9d-9f86-270b32fe7a17,USR_14330,ORD_102023,2026-02-03 13:00:00,135.67,DMA_106_AUSTIN
a4b6deb3-023e-4df0-83f5-9f610b703ec2,USR_14332,ORD_102024,2026-02-15 06:00:00,87.19,DMA_104_DALLAS
d230c711-7f29-47d8-b5dc-f5ca9485b5df,USR_14333,ORD_102025,2026-01-22 19:00:00,91.87,DMA_149_TUCSON
3e6a5d8f-42d0-4825-bdf6-42098ec1f81c,USR_14337,ORD_102026,2026-02-07 10:00:00,44.07,DMA_124_PORTLAND
92262fcd-80d2-41ca-bc64-7a1aac9ef0b9,USR_14341,ORD_102027,2026-02-19 22:16:00,45.35,DMA_145_BIRMINGHAM
95d25264-8117-4e7f-892e-676ad4b9351c,USR_14342,ORD_102028,2026-03-06 08:00:00,31.05,DMA_100_SAN_FRANCISCO
fa56f20b-8625-4ef9-bd90-3881d1a34abf,USR_14343,ORD_102029,2026-05-29 04:21:00,70.35,DMA_100_SAN_FRANCISCO
18f0f4a3-6d67-4dda-8976-252de73f522b,USR_14344,ORD_102030,2026-04-24 15:00:00,73.18,DMA_147_GREENVILLE
e13c83d6-81a4-482c-8053-de05445a07fc,USR_14345,ORD_102031,2026-01-01 18:22:00,94.06,DMA_146_ROCHESTER
ec3ffdcf-793a-494d-9ceb-638e363b5e86,USR_14348,ORD_102032,2026-01-27 23:00:00,62.32,DMA_104_DALLAS
d4d7e9f1-d605-4e10-909e-fd712cbc9f95,USR_14350,ORD_102033,2026-02-23 04:00:00,59.23,DMA_122_SACRAMENTO
21af76f3-f25c-4898-9dca-22ced7024ba3,USR_14351,ORD_102034,2026-06-02 19:51:00,41.39,DMA_111_PHOENIX
c948e79c-e4b8-4841-9d89-6d8aedfa70cc,USR_14352,ORD_102035,2026-01-30 08:00:00,102.43,DMA_122_SACRAMENTO
b71d9970-2f06-4704-8bc2-ab6275f89ebf,USR_14353,ORD_102036,2026-03-12 10:00:00,142.58,DMA_123_PITTSBURGH
645aa638-865a-4887-b488-732211159344,USR_14355,ORD_102037,2026-06-03 17:27:00,78.26,DMA_113_SAN_DIEGO
770d953f-ee08-49cb-a36d-a9a78ff88fec,USR_14357,ORD_102038,2026-01-03 00:42:00,33.0,DMA_149_TUCSON
2b44daa9-a8cf-458d-8e3b-33ff856a2e72,USR_14358,ORD_102039,2026-06-17 03:00:00,200.9,DMA_139_RICHMOND
ddd27250-b230-4595-a7a6-c413a3c3685d,USR_14360,ORD_102040,2026-01-31 04:00:00,164.77,DMA_143_HARTFORD
a2baac0f-fe57-432d-9c3c-59561af3db60,USR_14361,ORD_102041,2026-03-23 03:21:00,39.72,DMA_102_CHICAGO
f718e665-0145-432b-a672-647d9e014b31,USR_14364,ORD_102042,2026-06-15 01:00:00,79.67,DMA_149_TUCSON
49d9caa1-f70a-4f1a-9071-b6f3ef395637,USR_14367,ORD_102043,2026-06-08 14:00:00,107.35,DMA_127_CHARLOTTE
51798750-099e-46b7-ac4f-9d2804696a2e,USR_14369,ORD_102044,2026-02-28 16:14:00,75.54,DMA_138_MEMPHIS
238af9be-9867-4359-abc6-1161e4bbdf8a,USR_14372,ORD_102045,2026-02-06 02:37:00,81.98,DMA_123_PITTSBURGH
f3090b8a-220f-4842-b4a1-2a80462b9113,USR_14373,ORD_102046,2026-01-13 10:29:00,57.6,DMA_122_SACRAMENTO
cb4d32fd-1159-41cd-847b-8eb9d294a953,USR_14376,ORD_102047,2026-03-16 05:00:00,130.56,DMA_138_MEMPHIS
c43f4e0e-705c-4b2c-a6c9-4d205c0e2882,USR_14381,ORD_102048,2026-04-01 23:00:00,25.07,DMA_112_PHILADELPHIA
2fe7b56d-f9d5-419f-813b-1f68ceb0031a,USR_14384,ORD_102049,2026-03-14 08:00:00,209.42,DMA_134_CINCINNATI
a70723e0-ba09-420c-b93b-e5341d38173d,USR_14386,ORD_102050,2026-02-25 17:12:00,36.44,DMA_148_ALBUQUERQUE
873edfd9-c03c-427d-99b7-68dad36439e2,USR_14388,ORD_102051,2026-05-20 22:52:00,122.0,DMA_143_HARTFORD
42e85ad1-ed27-40a3-a9ae-1ce6d5ee85c6,USR_14389,ORD_102052,2026-05-02 17:00:00,23.4,DMA_121_CLEVELAND
db03e997-b875-4562-911e-ab5ffbd33b48,USR_14393,ORD_102053,2026-01-12 05:47:00,72.44,DMA_138_MEMPHIS
cdf1100f-2232-477a-a147-17265009f837,USR_14397,ORD_102054,2026-04-11 04:00:00,39.28,DMA_142_BUFFALO
38506f85-159b-4f34-b0bf-b9bd18bc7c5c,USR_14398,ORD_102055,2026-02-22 20:00:00,43.31,DMA_147_GREENVILLE
2fe60ab8-5125-45d9-8505-257c11d6115e,USR_14399,ORD_102056,2026-02-20 03:18:00,63.3,DMA_117_MINNEAPOLIS
8d0b5652-600a-42cb-ae59-0b9de5c46cd9,USR_14401,ORD_102057,2026-05-17 10:00:00,78.55,DMA_139_RICHMOND
f04e7295-34b2-49b5-9259-88d9c0820693,USR_14406,ORD_102058,2026-06-17 10:00:00,82.68,DMA_146_ROCHESTER
303c17fd-119e-463d-ba14-f0124d0bc2ca,USR_14408,ORD_102059,2026-01-20 16:08:00,83.16,DMA_146_ROCHESTER
4a55aa65-da1a-432e-be21-f1c044bf11a1,USR_14410,ORD_102060,2026-01-13 05:00:00,70.07,DMA_141_NEW_ORLEANS
ae1961af-5c7b-4869-8527-923ea214878f,USR_14411,ORD_102061,2026-03-17 18:00:00,57.54,DMA_100_SAN_FRANCISCO
3529bb92-c12a-406e-b8b0-ff94360eb590,USR_14412,ORD_102062,2026-05-06 20:00:00,60.53,DMA_108_BOSTON
9ced9a0b-8212-45c0-ab49-3d12b2349c65,USR_14414,ORD_102063,2026-06-06 01:00:00,91.06,DMA_113_SAN_DIEGO
c28b86f2-2454-4c8a-b7a7-e123c9a2c483,USR_14416,ORD_102064,2026-05-04 23:00:00,39.1,DMA_112_PHILADELPHIA
e0a929b3-bfee-40b0-950e-f3f2c8f3b024,USR_14417,ORD_102065,2026-05-05 10:16:00,127.23,DMA_117_MINNEAPOLIS
d34b2975-9884-4e0c-96d9-a71e0e92fe7d,USR_14424,ORD_102066,2026-04-06 09:18:00,45.85,DMA_109_DENVER
585fbcca-fa02-4837-9a2c-621c1f2947ec,USR_14426,ORD_102067,2026-03-26 18:00:00,117.25,DMA_143_HARTFORD
81be5414-9101-4ef9-8625-ed3fed29ebab,USR_14427,ORD_102068,2026-06-11 18:00:00,51.86,DMA_126_ST_LOUIS
419944e9-966b-4138-8174-9c41ce500b5d,USR_14430,ORD_102069,2026-03-03 20:00:00,66.28,DMA_112_PHILADELPHIA
50d04025-f095-4f5d-9e3f-665d6c7c74a4,USR_14431,ORD_102070,2026-03-02 01:00:00,139.45,DMA_100_SAN_FRANCISCO
2a300c3b-9417-44ad-a719-7696bd50e200,USR_14435,ORD_102071,2026-06-14 11:00:00,50.22,DMA_149_TUCSON
b9641956-9594-41d1-8a2a-f56f3c8266f0,USR_14437,ORD_102072,2026-02-20 07:00:00,114.89,DMA_103_LOS_ANGELES
17eea905-3658-4919-9ff2-b2159f23b514,USR_14439,ORD_102073,2026-04-02 01:40:00,64.6,DMA_100_SAN_FRANCISCO
d0b7e6b6-c593-4937-a47b-08ff538ee8bc,USR_14445,ORD_102074,2026-06-11 08:13:00,32.28,DMA_145_BIRMINGHAM
32ca580e-ca76-4418-9119-e2cca4314df1,USR_14447,ORD_102075,2026-02-02 02:00:00,91.73,DMA_136_RALEIGH
49e10763-8d53-452a-8e48-6a9e71a4892d,USR_14450,ORD_102076,2026-03-31 06:20:00,94.16,DMA_108_BOSTON
833697b0-d38c-49c6-a6ad-60d81ffedde3,USR_14452,ORD_102077,2026-03-02 14:53:00,36.28,DMA_141_NEW_ORLEANS
87662796-4657-4dc0-afcf-6aa7fad6941c,USR_14453,ORD_102078,2026-03-30 17:34:00,66.4,DMA_130_COLUMBUS
2c9dc032-ac78-428d-88f7-dad05bb5867f,USR_14454,ORD_102079,2026-04-18 03:00:00,294.55,DMA_111_PHOENIX
b3b72a5c-e981-454a-8ea9-4398cc1dc42b,USR_14455,ORD_102080,2026-04-21 06:10:00,38.79,DMA_126_ST_LOUIS
9855bbab-0ca8-42ae-867a-434c5d9e16c3,USR_14457,ORD_102081,2026-03-21 22:41:00,172.45,DMA_141_NEW_ORLEANS
e7f1ed42-ea5b-4a9d-b855-4e547c4f6597,USR_14460,ORD_102082,2026-05-25 10:00:00,166.31,DMA_111_PHOENIX
4f41cc5a-e661-4eb7-9c3f-84d4417d2437,USR_14462,ORD_102083,2026-05-25 05:00:00,334.65,DMA_138_MEMPHIS
cb2c6e95-a882-40a7-b3d2-769bda8e57e8,USR_14463,ORD_102084,2026-03-30 04:29:00,59.33,DMA_143_HARTFORD
c85a85d4-ec45-477c-b7a5-ef470713f081,USR_14466,ORD_102085,2026-06-29 13:00:00,102.99,DMA_132_SAN_ANTONIO
f38e2053-189c-415c-8e9a-f60cefe2ba13,USR_14467,ORD_102086,2026-04-01 03:24:00,85.7,DMA_134_CINCINNATI
31b03bb7-7faa-4e05-b627-838b0758c438,USR_14468,ORD_102087,2026-05-17 18:00:00,180.59,DMA_147_GREENVILLE
16ef144c-d60b-4be2-82b3-cb7bed3fac93,USR_14469,ORD_102088,2026-04-26 16:43:00,78.25,DMA_121_CLEVELAND
309195ff-6434-4636-a2a4-8b88b19a2e34,USR_14470,ORD_102089,2026-05-29 14:00:00,37.86,DMA_102_CHICAGO
8831aac9-b48d-47df-8e08-a1faedd62ff2,USR_14471,ORD_102090,2026-06-01 20:14:00,94.01,DMA_108_BOSTON
3d1cf31b-2acb-4796-9828-ef9c75a13e3c,USR_14472,ORD_102091,2026-04-29 04:14:00,85.04,DMA_102_CHICAGO
2c09b79c-75f6-4485-b1db-1f1cf2097ea3,USR_14473,ORD_102092,2026-01-24 20:00:00,74.06,DMA_112_PHILADELPHIA
1caa2053-dc01-400b-9cad-e987129bfe8f,USR_14476,ORD_102093,2026-03-29 23:00:00,94.26,DMA_106_AUSTIN
df372f38-d742-4352-8c30-669622e7c598,USR_14479,ORD_102094,2026-01-06 20:26:00,33.37,DMA_112_PHILADELPHIA
ea450d3d-f9c7-4b3d-a76a-4373af8c3739,USR_14483,ORD_102095,2026-03-17 02:07:00,112.09,DMA_145_BIRMINGHAM
3b40999d-9951-402c-a536-08301e9c0020,USR_14484,ORD_102096,2026-05-10 22:00:00,95.19,DMA_115_HOUSTON
3151e432-b961-4afd-93f4-50ddacb90bca,USR_14486,ORD_102097,2026-02-13 21:44:00,41.75,DMA_112_PHILADELPHIA
87949da9-1ac5-4448-9fa9-de3f42441aaf,USR_14488,ORD_102098,2026-04-02 22:00:00,44.24,DMA_149_TUCSON
db21482d-0984-4a13-ab9d-c6596caf994f,USR_14491,ORD_102099,2026-01-25 12:40:00,157.27,DMA_128_NASHVILLE
c19de236-ff71-4798-ba8e-605d185ba63c,USR_14495,ORD_102100,2026-01-24 23:24:00,63.51,DMA_140_LOUISVILLE
881511db-f07c-409e-a215-2ab452ed8cc1,USR_14497,ORD_102101,2026-05-25 13:19:00,46.05,DMA_120_BALTIMORE
c46d55ab-b398-4ca2-b154-e5d5d13399b3,USR_14501,ORD_102102,2026-04-16 01:00:00,151.24,DMA_149_TUCSON
a9faf11b-d80d-4119-ae01-61bc91836b2d,USR_14502,ORD_102103,2026-02-08 18:00:00,200.34,DMA_143_HARTFORD
c27cb893-b1f5-46ad-8427-5728694be316,USR_14503,ORD_102104,2026-03-07 01:25:00,89.2,DMA_116_DETROIT
36fb9e6c-01e7-4772-b993-a26458e17715,USR_14506,ORD_102105,2026-03-22 17:00:00,94.15,DMA_142_BUFFALO
b7d73bc1-7f00-41c9-a0b0-c3dd79c52365,USR_14508,ORD_102106,2026-03-25 21:00:00,198.58,DMA_144_PROVIDENCE
c723b2bc-4413-41a9-bba1-a274e2c55d56,USR_14511,ORD_102107,2026-03-04 00:00:00,214.58,DMA_123_PITTSBURGH
8c8e6de4-5ff5-4b6c-9cfb-db5b133fb7a5,USR_14513,ORD_102108,2026-04-26 17:36:00,106.63,DMA_122_SACRAMENTO
959d26a3-83dc-456a-9baa-970da0dbde49,USR_14516,ORD_102109,2026-03-09 06:00:00,84.44,DMA_126_ST_LOUIS
590ffb8b-d6fd-407b-9546-0040cdb857c1,USR_14518,ORD_102110,2026-02-02 23:00:00,34.06,DMA_134_CINCINNATI
7affff57-1856-44f9-adb2-cb2a797faf11,USR_14520,ORD_102111,2026-01-13 16:47:00,75.54,DMA_114_SAN_JOSE
18632e15-2b9e-42c8-bd08-03035602fa92,USR_14522,ORD_102112,2026-01-23 18:00:00,89.36,DMA_111_PHOENIX
