date,channel,dma_code,daily_spend_usd,platform_reported_conversions
2026-04-26,google_paid_search,DMA_121_CLEVELAND,218.17,17
2026-04-26,tiktok_ads,DMA_121_CLEVELAND,271.43,17
2026-04-26,meta_paid_social,DMA_122_SACRAMENTO,151.84,8
2026-04-26,google_paid_search,DMA_122_SACRAMENTO,233.31,12
2026-04-26,tiktok_ads,DMA_122_SACRAMENTO,92.52,3
2026-04-26,meta_paid_social,DMA_123_PITTSBURGH,272.7,15
2026-04-26,google_paid_search,DMA_123_PITTSBURGH,209.38,13
2026-04-26,tiktok_ads,DMA_123_PITTSBURGH,199.52,14
2026-04-26,meta_paid_social,DMA_124_PORTLAND,180.18,11
2026-04-26,google_paid_search,DMA_124_PORTLAND,266.04,22
2026-04-26,tiktok_ads,DMA_124_PORTLAND,194.9,14
2026-04-26,meta_paid_social,DMA_125_LAS_VEGAS,79.29,4
2026-04-26,google_paid_search,DMA_125_LAS_VEGAS,285.72,18
2026-04-26,tiktok_ads,DMA_125_LAS_VEGAS,235.24,15
2026-04-26,meta_paid_social,DMA_126_ST_LOUIS,151.93,8
2026-04-26,google_paid_search,DMA_126_ST_LOUIS,59.0,3
2026-04-26,tiktok_ads,DMA_126_ST_LOUIS,93.39,6
2026-04-26,meta_paid_social,DMA_127_CHARLOTTE,198.86,12
2026-04-26,google_paid_search,DMA_127_CHARLOTTE,251.47,13
2026-04-26,tiktok_ads,DMA_127_CHARLOTTE,293.35,15
2026-04-26,meta_paid_social,DMA_128_NASHVILLE,191.78,12
2026-04-26,google_paid_search,DMA_128_NASHVILLE,177.24,8
2026-04-26,tiktok_ads,DMA_128_NASHVILLE,87.57,4
2026-04-26,meta_paid_social,DMA_129_SALT_LAKE_CITY,137.99,7
2026-04-26,google_paid_search,DMA_129_SALT_LAKE_CITY,272.45,20
2026-04-26,tiktok_ads,DMA_129_SALT_LAKE_CITY,104.55,5
2026-04-26,meta_paid_social,DMA_130_COLUMBUS,195.67,8
2026-04-26,google_paid_search,DMA_130_COLUMBUS,295.07,24
2026-04-26,tiktok_ads,DMA_130_COLUMBUS,131.14,11
2026-04-26,meta_paid_social,DMA_131_INDIANAPOLIS,174.15,12
2026-04-26,google_paid_search,DMA_131_INDIANAPOLIS,72.3,5
2026-04-26,tiktok_ads,DMA_131_INDIANAPOLIS,245.27,19
2026-04-26,meta_paid_social,DMA_132_SAN_ANTONIO,84.52,4
2026-04-26,google_paid_search,DMA_132_SAN_ANTONIO,283.36,21
2026-04-26,tiktok_ads,DMA_132_SAN_ANTONIO,277.42,15
2026-04-26,meta_paid_social,DMA_133_KANSAS_CITY,118.8,6
2026-04-26,google_paid_search,DMA_133_KANSAS_CITY,260.4,15
2026-04-26,tiktok_ads,DMA_133_KANSAS_CITY,159.77,12
2026-04-26,meta_paid_social,DMA_134_CINCINNATI,206.06,11
2026-04-26,google_paid_search,DMA_134_CINCINNATI,289.21,20
2026-04-26,tiktok_ads,DMA_134_CINCINNATI,193.82,12
2026-04-26,meta_paid_social,DMA_135_MILWAUKEE,96.36,5
2026-04-26,google_paid_search,DMA_135_MILWAUKEE,292.63,16
2026-04-26,tiktok_ads,DMA_135_MILWAUKEE,118.14,5
2026-04-26,meta_paid_social,DMA_136_RALEIGH,70.49,5
2026-04-26,google_paid_search,DMA_136_RALEIGH,242.97,13
2026-04-26,tiktok_ads,DMA_136_RALEIGH,161.27,8
2026-04-26,meta_paid_social,DMA_137_OKLAHOMA_CITY,177.99,9
2026-04-26,google_paid_search,DMA_137_OKLAHOMA_CITY,93.98,5
2026-04-26,tiktok_ads,DMA_137_OKLAHOMA_CITY,214.31,14
2026-04-26,meta_paid_social,DMA_138_MEMPHIS,55.83,2
2026-04-26,google_paid_search,DMA_138_MEMPHIS,292.05,22
2026-04-26,tiktok_ads,DMA_138_MEMPHIS,104.08,6
2026-04-26,meta_paid_social,DMA_139_RICHMOND,95.21,6
2026-04-26,google_paid_search,DMA_139_RICHMOND,169.21,10
2026-04-26,tiktok_ads,DMA_139_RICHMOND,174.57,8
2026-04-26,meta_paid_social,DMA_140_LOUISVILLE,117.13,5
2026-04-26,google_paid_search,DMA_140_LOUISVILLE,163.04,7
2026-04-26,tiktok_ads,DMA_140_LOUISVILLE,182.99,9
2026-04-26,meta_paid_social,DMA_141_NEW_ORLEANS,112.09,6
2026-04-26,google_paid_search,DMA_141_NEW_ORLEANS,123.51,6
2026-04-26,tiktok_ads,DMA_141_NEW_ORLEANS,91.75,5
2026-04-26,meta_paid_social,DMA_142_BUFFALO,212.19,10
2026-04-26,google_paid_search,DMA_142_BUFFALO,231.23,21
2026-04-26,tiktok_ads,DMA_142_BUFFALO,195.8,15
2026-04-26,meta_paid_social,DMA_143_HARTFORD,255.63,16
2026-04-26,google_paid_search,DMA_143_HARTFORD,276.91,15
2026-04-26,tiktok_ads,DMA_143_HARTFORD,118.27,9
2026-04-26,meta_paid_social,DMA_144_PROVIDENCE,185.68,13
2026-04-26,google_paid_search,DMA_144_PROVIDENCE,183.82,11
2026-04-26,tiktok_ads,DMA_144_PROVIDENCE,256.45,18
2026-04-26,meta_paid_social,DMA_145_BIRMINGHAM,185.87,15
2026-04-26,google_paid_search,DMA_145_BIRMINGHAM,144.97,8
2026-04-26,tiktok_ads,DMA_145_BIRMINGHAM,235.04,15
2026-04-26,meta_paid_social,DMA_146_ROCHESTER,84.27,5
2026-04-26,google_paid_search,DMA_146_ROCHESTER,231.84,12
2026-04-26,tiktok_ads,DMA_146_ROCHESTER,217.01,19
2026-04-26,meta_paid_social,DMA_147_GREENVILLE,283.99,22
2026-04-26,google_paid_search,DMA_147_GREENVILLE,92.32,5
2026-04-26,tiktok_ads,DMA_147_GREENVILLE,283.94,17
2026-04-26,meta_paid_social,DMA_148_ALBUQUERQUE,195.51,12
2026-04-26,google_paid_search,DMA_148_ALBUQUERQUE,132.83,9
2026-04-26,tiktok_ads,DMA_148_ALBUQUERQUE,212.62,12
2026-04-26,meta_paid_social,DMA_149_TUCSON,193.88,11
2026-04-26,google_paid_search,DMA_149_TUCSON,57.36,2
2026-04-26,tiktok_ads,DMA_149_TUCSON,218.62,16
2026-04-27,meta_paid_social,DMA_100_SAN_FRANCISCO,155.88,7
2026-04-27,google_paid_search,DMA_100_SAN_FRANCISCO,290.18,18
2026-04-27,tiktok_ads,DMA_100_SAN_FRANCISCO,289.33,15
2026-04-27,meta_paid_social,DMA_101_NEW_YORK,254.09,14
2026-04-27,google_paid_search,DMA_101_NEW_YORK,77.67,5
2026-04-27,tiktok_ads,DMA_101_NEW_YORK,127.43,6
2026-04-27,meta_paid_social,DMA_102_CHICAGO,287.64,15
2026-04-27,google_paid_search,DMA_102_CHICAGO,266.89,22
2026-04-27,tiktok_ads,DMA_102_CHICAGO,82.77,6
2026-04-27,meta_paid_social,DMA_103_LOS_ANGELES,214.07,13
2026-04-27,google_paid_search,DMA_103_LOS_ANGELES,51.28,3
2026-04-27,tiktok_ads,DMA_103_LOS_ANGELES,113.92,7
2026-04-27,meta_paid_social,DMA_104_DALLAS,82.3,5
2026-04-27,google_paid_search,DMA_104_DALLAS,153.88,7
2026-04-27,tiktok_ads,DMA_104_DALLAS,134.47,6
2026-04-27,meta_paid_social,DMA_105_SEATTLE,164.93,10
2026-04-27,google_paid_search,DMA_105_SEATTLE,50.09,4
2026-04-27,tiktok_ads,DMA_105_SEATTLE,139.58,8
2026-04-27,meta_paid_social,DMA_106_AUSTIN,187.56,10
2026-04-27,google_paid_search,DMA_106_AUSTIN,58.62,2
2026-04-27,tiktok_ads,DMA_106_AUSTIN,191.17,8
2026-04-27,meta_paid_social,DMA_107_ATLANTA,115.43,8
2026-04-27,google_paid_search,DMA_107_ATLANTA,74.53,4
2026-04-27,tiktok_ads,DMA_107_ATLANTA,277.43,15
2026-04-27,meta_paid_social,DMA_108_BOSTON,74.77,4
2026-04-27,google_paid_search,DMA_108_BOSTON,294.41,17
2026-04-27,tiktok_ads,DMA_108_BOSTON,138.74,6
2026-04-27,meta_paid_social,DMA_109_DENVER,197.17,11
2026-04-27,google_paid_search,DMA_109_DENVER,108.89,10
2026-04-27,tiktok_ads,DMA_109_DENVER,59.5,3
2026-04-27,meta_paid_social,DMA_110_MIAMI,263.64,14
2026-04-27,google_paid_search,DMA_110_MIAMI,81.49,5
2026-04-27,tiktok_ads,DMA_110_MIAMI,223.82,17
2026-04-27,meta_paid_social,DMA_111_PHOENIX,178.93,10
2026-04-27,google_paid_search,DMA_111_PHOENIX,96.42,5
2026-04-27,tiktok_ads,DMA_111_PHOENIX,130.68,6
2026-04-27,meta_paid_social,DMA_112_PHILADELPHIA,57.63,2
2026-04-27,google_paid_search,DMA_112_PHILADELPHIA,273.04,22
2026-04-27,tiktok_ads,DMA_112_PHILADELPHIA,51.62,2
2026-04-27,meta_paid_social,DMA_113_SAN_DIEGO,122.16,7
2026-04-27,google_paid_search,DMA_113_SAN_DIEGO,100.64,8
2026-04-27,tiktok_ads,DMA_113_SAN_DIEGO,59.98,2
2026-04-27,meta_paid_social,DMA_114_SAN_JOSE,280.41,24
2026-04-27,google_paid_search,DMA_114_SAN_JOSE,257.28,17
2026-04-27,tiktok_ads,DMA_114_SAN_JOSE,194.16,12
2026-04-27,meta_paid_social,DMA_115_HOUSTON,169.03,12
2026-04-27,google_paid_search,DMA_115_HOUSTON,76.88,5
2026-04-27,tiktok_ads,DMA_115_HOUSTON,286.84,14
2026-04-27,meta_paid_social,DMA_116_DETROIT,90.95,7
2026-04-27,google_paid_search,DMA_116_DETROIT,159.62,13
2026-04-27,tiktok_ads,DMA_116_DETROIT,62.95,4
2026-04-27,meta_paid_social,DMA_117_MINNEAPOLIS,280.45,20
2026-04-27,google_paid_search,DMA_117_MINNEAPOLIS,294.07,19
2026-04-27,tiktok_ads,DMA_117_MINNEAPOLIS,230.49,15
2026-04-27,meta_paid_social,DMA_118_TAMPA,207.7,11
2026-04-27,google_paid_search,DMA_118_TAMPA,283.68,15
2026-04-27,tiktok_ads,DMA_118_TAMPA,116.01,6
2026-04-27,meta_paid_social,DMA_119_ORLANDO,66.78,4
2026-04-27,google_paid_search,DMA_119_ORLANDO,286.33,20
2026-04-27,tiktok_ads,DMA_119_ORLANDO,104.21,5
2026-04-27,meta_paid_social,DMA_120_BALTIMORE,253.46,14
2026-04-27,google_paid_search,DMA_120_BALTIMORE,290.44,16
2026-04-27,tiktok_ads,DMA_120_BALTIMORE,201.65,12
2026-04-27,meta_paid_social,DMA_121_CLEVELAND,199.03,11
2026-04-27,google_paid_search,DMA_121_CLEVELAND,204.52,10
2026-04-27,tiktok_ads,DMA_121_CLEVELAND,191.54,11
2026-04-27,meta_paid_social,DMA_122_SACRAMENTO,250.56,13
2026-04-27,google_paid_search,DMA_122_SACRAMENTO,222.93,14
2026-04-27,tiktok_ads,DMA_122_SACRAMENTO,97.29,6
2026-04-27,meta_paid_social,DMA_123_PITTSBURGH,298.66,22
2026-04-27,google_paid_search,DMA_123_PITTSBURGH,59.8,2
2026-04-27,tiktok_ads,DMA_123_PITTSBURGH,126.71,7
2026-04-27,meta_paid_social,DMA_124_PORTLAND,276.9,16
2026-04-27,google_paid_search,DMA_124_PORTLAND,221.55,15
2026-04-27,tiktok_ads,DMA_124_PORTLAND,263.31,14
2026-04-27,meta_paid_social,DMA_125_LAS_VEGAS,184.75,9
2026-04-27,google_paid_search,DMA_125_LAS_VEGAS,270.53,19
2026-04-27,tiktok_ads,DMA_125_LAS_VEGAS,100.03,8
2026-04-27,meta_paid_social,DMA_126_ST_LOUIS,247.43,18
2026-04-27,google_paid_search,DMA_126_ST_LOUIS,282.31,16
2026-04-27,tiktok_ads,DMA_126_ST_LOUIS,97.47,8
2026-04-27,meta_paid_social,DMA_127_CHARLOTTE,134.7,8
2026-04-27,google_paid_search,DMA_127_CHARLOTTE,55.19,2
2026-04-27,tiktok_ads,DMA_127_CHARLOTTE,241.33,16
2026-04-27,meta_paid_social,DMA_128_NASHVILLE,113.36,6
2026-04-27,google_paid_search,DMA_128_NASHVILLE,68.45,5
2026-04-27,tiktok_ads,DMA_128_NASHVILLE,99.91,6
2026-04-27,meta_paid_social,DMA_129_SALT_LAKE_CITY,75.13,3
2026-04-27,google_paid_search,DMA_129_SALT_LAKE_CITY,271.84,17
2026-04-27,tiktok_ads,DMA_129_SALT_LAKE_CITY,81.57,5
2026-04-27,meta_paid_social,DMA_130_COLUMBUS,97.32,6
2026-04-27,google_paid_search,DMA_130_COLUMBUS,142.77,9
2026-04-27,tiktok_ads,DMA_130_COLUMBUS,126.63,8
2026-04-27,meta_paid_social,DMA_131_INDIANAPOLIS,176.49,9
2026-04-27,google_paid_search,DMA_131_INDIANAPOLIS,169.22,12
2026-04-27,tiktok_ads,DMA_131_INDIANAPOLIS,58.87,2
2026-04-27,meta_paid_social,DMA_132_SAN_ANTONIO,85.88,5
2026-04-27,google_paid_search,DMA_132_SAN_ANTONIO,292.54,14
2026-04-27,tiktok_ads,DMA_132_SAN_ANTONIO,150.08,10
2026-04-27,meta_paid_social,DMA_133_KANSAS_CITY,80.08,4
2026-04-27,google_paid_search,DMA_133_KANSAS_CITY,110.37,6
2026-04-27,tiktok_ads,DMA_133_KANSAS_CITY,114.6,9
2026-04-27,meta_paid_social,DMA_134_CINCINNATI,223.99,11
2026-04-27,google_paid_search,DMA_134_CINCINNATI,58.09,2
2026-04-27,tiktok_ads,DMA_134_CINCINNATI,205.3,11
2026-04-27,meta_paid_social,DMA_135_MILWAUKEE,229.4,11
2026-04-27,google_paid_search,DMA_135_MILWAUKEE,93.93,5
2026-04-27,tiktok_ads,DMA_135_MILWAUKEE,102.01,6
2026-04-27,meta_paid_social,DMA_136_RALEIGH,189.46,10
2026-04-27,google_paid_search,DMA_136_RALEIGH,73.49,5
2026-04-27,tiktok_ads,DMA_136_RALEIGH,176.47,10
2026-04-27,meta_paid_social,DMA_137_OKLAHOMA_CITY,281.46,17
2026-04-27,google_paid_search,DMA_137_OKLAHOMA_CITY,190.15,15
2026-04-27,tiktok_ads,DMA_137_OKLAHOMA_CITY,171.06,9
2026-04-27,meta_paid_social,DMA_138_MEMPHIS,267.02,20
2026-04-27,google_paid_search,DMA_138_MEMPHIS,289.1,20
2026-04-27,tiktok_ads,DMA_138_MEMPHIS,86.83,4
2026-04-27,meta_paid_social,DMA_139_RICHMOND,230.37,14
2026-04-27,google_paid_search,DMA_139_RICHMOND,250.07,16
2026-04-27,tiktok_ads,DMA_139_RICHMOND,285.09,21
2026-04-27,meta_paid_social,DMA_140_LOUISVILLE,298.68,15
2026-04-27,google_paid_search,DMA_140_LOUISVILLE,268.43,18
2026-04-27,tiktok_ads,DMA_140_LOUISVILLE,156.2,8
2026-04-27,meta_paid_social,DMA_141_NEW_ORLEANS,289.98,22
2026-04-27,google_paid_search,DMA_141_NEW_ORLEANS,132.26,10
2026-04-27,tiktok_ads,DMA_141_NEW_ORLEANS,107.63,6
2026-04-27,meta_paid_social,DMA_142_BUFFALO,230.67,12
2026-04-27,google_paid_search,DMA_142_BUFFALO,230.21,14
2026-04-27,tiktok_ads,DMA_142_BUFFALO,287.88,17
2026-04-27,meta_paid_social,DMA_143_HARTFORD,217.0,12
2026-04-27,google_paid_search,DMA_143_HARTFORD,256.55,12
2026-04-27,tiktok_ads,DMA_143_HARTFORD,98.71,7
2026-04-27,meta_paid_social,DMA_144_PROVIDENCE,217.77,13
2026-04-27,google_paid_search,DMA_144_PROVIDENCE,161.65,9
2026-04-27,tiktok_ads,DMA_144_PROVIDENCE,267.35,13
2026-04-27,meta_paid_social,DMA_145_BIRMINGHAM,81.63,7
2026-04-27,google_paid_search,DMA_145_BIRMINGHAM,108.46,6
2026-04-27,tiktok_ads,DMA_145_BIRMINGHAM,106.68,5
2026-04-27,meta_paid_social,DMA_146_ROCHESTER,202.9,18
2026-04-27,google_paid_search,DMA_146_ROCHESTER,52.02,4
2026-04-27,tiktok_ads,DMA_146_ROCHESTER,109.49,5
2026-04-27,meta_paid_social,DMA_147_GREENVILLE,91.35,3
2026-04-27,google_paid_search,DMA_147_GREENVILLE,58.42,3
2026-04-27,tiktok_ads,DMA_147_GREENVILLE,107.56,5
2026-04-27,meta_paid_social,DMA_148_ALBUQUERQUE,272.18,17
2026-04-27,google_paid_search,DMA_148_ALBUQUERQUE,162.5,9
2026-04-27,tiktok_ads,DMA_148_ALBUQUERQUE,272.37,23
2026-04-27,meta_paid_social,DMA_149_TUCSON,212.44,11
2026-04-27,google_paid_search,DMA_149_TUCSON,255.04,14
2026-04-27,tiktok_ads,DMA_149_TUCSON,288.6,19
2026-04-28,meta_paid_social,DMA_100_SAN_FRANCISCO,117.56,7
2026-04-28,google_paid_search,DMA_100_SAN_FRANCISCO,298.42,16
2026-04-28,tiktok_ads,DMA_100_SAN_FRANCISCO,67.56,4
2026-04-28,meta_paid_social,DMA_101_NEW_YORK,119.86,8
2026-04-28,google_paid_search,DMA_101_NEW_YORK,195.25,16
2026-04-28,tiktok_ads,DMA_101_NEW_YORK,136.03,11
2026-04-28,meta_paid_social,DMA_102_CHICAGO,171.21,9
2026-04-28,google_paid_search,DMA_102_CHICAGO,214.05,16
2026-04-28,tiktok_ads,DMA_102_CHICAGO,88.64,3
2026-04-28,meta_paid_social,DMA_103_LOS_ANGELES,268.39,21
2026-04-28,google_paid_search,DMA_103_LOS_ANGELES,217.41,13
2026-04-28,tiktok_ads,DMA_103_LOS_ANGELES,276.74,21
2026-04-28,meta_paid_social,DMA_104_DALLAS,131.32,8
2026-04-28,google_paid_search,DMA_104_DALLAS,194.26,12
2026-04-28,tiktok_ads,DMA_104_DALLAS,261.63,12
2026-04-28,meta_paid_social,DMA_105_SEATTLE,72.03,5
2026-04-28,google_paid_search,DMA_105_SEATTLE,289.9,23
2026-04-28,tiktok_ads,DMA_105_SEATTLE,107.57,5
2026-04-28,meta_paid_social,DMA_106_AUSTIN,160.68,9
2026-04-28,google_paid_search,DMA_106_AUSTIN,160.45,12
2026-04-28,tiktok_ads,DMA_106_AUSTIN,298.86,18
2026-04-28,meta_paid_social,DMA_107_ATLANTA,132.56,11
2026-04-28,google_paid_search,DMA_107_ATLANTA,55.02,2
2026-04-28,tiktok_ads,DMA_107_ATLANTA,58.64,2
2026-04-28,meta_paid_social,DMA_108_BOSTON,108.36,8
2026-04-28,google_paid_search,DMA_108_BOSTON,166.39,11
2026-04-28,tiktok_ads,DMA_108_BOSTON,227.28,18
2026-04-28,meta_paid_social,DMA_109_DENVER,193.41,13
2026-04-28,google_paid_search,DMA_109_DENVER,196.96,16
2026-04-28,tiktok_ads,DMA_109_DENVER,228.69,12
2026-04-28,meta_paid_social,DMA_110_MIAMI,133.91,10
2026-04-28,google_paid_search,DMA_110_MIAMI,278.31,18
2026-04-28,tiktok_ads,DMA_110_MIAMI,264.66,14
2026-04-28,meta_paid_social,DMA_111_PHOENIX,250.08,14
2026-04-28,google_paid_search,DMA_111_PHOENIX,102.73,7
2026-04-28,tiktok_ads,DMA_111_PHOENIX,203.37,13
2026-04-28,meta_paid_social,DMA_112_PHILADELPHIA,202.25,12
2026-04-28,google_paid_search,DMA_112_PHILADELPHIA,126.36,6
2026-04-28,tiktok_ads,DMA_112_PHILADELPHIA,88.53,6
2026-04-28,meta_paid_social,DMA_113_SAN_DIEGO,235.82,14
2026-04-28,google_paid_search,DMA_113_SAN_DIEGO,249.12,14
2026-04-28,tiktok_ads,DMA_113_SAN_DIEGO,189.89,11
2026-04-28,meta_paid_social,DMA_114_SAN_JOSE,135.26,8
2026-04-28,google_paid_search,DMA_114_SAN_JOSE,212.3,11
2026-04-28,tiktok_ads,DMA_114_SAN_JOSE,103.78,6
2026-04-28,meta_paid_social,DMA_115_HOUSTON,246.77,15
2026-04-28,google_paid_search,DMA_115_HOUSTON,178.38,12
2026-04-28,tiktok_ads,DMA_115_HOUSTON,113.42,6
2026-04-28,meta_paid_social,DMA_116_DETROIT,272.25,15
2026-04-28,google_paid_search,DMA_116_DETROIT,268.31,14
2026-04-28,tiktok_ads,DMA_116_DETROIT,163.75,12
2026-04-28,meta_paid_social,DMA_117_MINNEAPOLIS,250.3,15
2026-04-28,google_paid_search,DMA_117_MINNEAPOLIS,195.59,10
2026-04-28,tiktok_ads,DMA_117_MINNEAPOLIS,136.53,9
2026-04-28,meta_paid_social,DMA_118_TAMPA,290.12,17
2026-04-28,google_paid_search,DMA_118_TAMPA,188.94,14
2026-04-28,tiktok_ads,DMA_118_TAMPA,242.7,14
2026-04-28,meta_paid_social,DMA_119_ORLANDO,187.54,15
2026-04-28,google_paid_search,DMA_119_ORLANDO,66.28,2
2026-04-28,tiktok_ads,DMA_119_ORLANDO,174.6,13
2026-04-28,meta_paid_social,DMA_120_BALTIMORE,230.23,13
2026-04-28,google_paid_search,DMA_120_BALTIMORE,275.77,15
2026-04-28,tiktok_ads,DMA_120_BALTIMORE,190.55,9
2026-04-28,meta_paid_social,DMA_121_CLEVELAND,264.9,17
2026-04-28,google_paid_search,DMA_121_CLEVELAND,232.57,15
2026-04-28,tiktok_ads,DMA_121_CLEVELAND,92.54,3
2026-04-28,meta_paid_social,DMA_122_SACRAMENTO,80.06,5
2026-04-28,google_paid_search,DMA_122_SACRAMENTO,154.94,8
2026-04-28,tiktok_ads,DMA_122_SACRAMENTO,260.86,17
2026-04-28,meta_paid_social,DMA_123_PITTSBURGH,93.68,6
2026-04-28,google_paid_search,DMA_123_PITTSBURGH,94.72,5
2026-04-28,tiktok_ads,DMA_123_PITTSBURGH,266.51,22
2026-04-28,meta_paid_social,DMA_124_PORTLAND,264.07,14
2026-04-28,google_paid_search,DMA_124_PORTLAND,250.94,17
2026-04-28,tiktok_ads,DMA_124_PORTLAND,222.61,11
2026-04-28,meta_paid_social,DMA_125_LAS_VEGAS,113.63,7
2026-04-28,google_paid_search,DMA_125_LAS_VEGAS,139.5,10
2026-04-28,tiktok_ads,DMA_125_LAS_VEGAS,51.02,2
2026-04-28,meta_paid_social,DMA_126_ST_LOUIS,152.09,8
2026-04-28,google_paid_search,DMA_126_ST_LOUIS,122.65,6
2026-04-28,tiktok_ads,DMA_126_ST_LOUIS,281.78,14
2026-04-28,meta_paid_social,DMA_127_CHARLOTTE,205.9,16
2026-04-28,google_paid_search,DMA_127_CHARLOTTE,267.78,19
2026-04-28,tiktok_ads,DMA_127_CHARLOTTE,293.65,21
2026-04-28,meta_paid_social,DMA_128_NASHVILLE,287.29,17
2026-04-28,google_paid_search,DMA_128_NASHVILLE,291.71,23
2026-04-28,tiktok_ads,DMA_128_NASHVILLE,188.65,11
2026-04-28,meta_paid_social,DMA_129_SALT_LAKE_CITY,198.21,13
2026-04-28,google_paid_search,DMA_129_SALT_LAKE_CITY,193.75,11
2026-04-28,tiktok_ads,DMA_129_SALT_LAKE_CITY,154.83,9
2026-04-28,meta_paid_social,DMA_130_COLUMBUS,135.89,9
2026-04-28,google_paid_search,DMA_130_COLUMBUS,139.11,8
2026-04-28,tiktok_ads,DMA_130_COLUMBUS,219.86,12
2026-04-28,meta_paid_social,DMA_131_INDIANAPOLIS,123.27,8
2026-04-28,google_paid_search,DMA_131_INDIANAPOLIS,213.92,10
2026-04-28,tiktok_ads,DMA_131_INDIANAPOLIS,62.19,4
2026-04-28,meta_paid_social,DMA_132_SAN_ANTONIO,74.94,3
2026-04-28,google_paid_search,DMA_132_SAN_ANTONIO,298.57,20
2026-04-28,tiktok_ads,DMA_132_SAN_ANTONIO,143.74,7
2026-04-28,meta_paid_social,DMA_133_KANSAS_CITY,133.53,7
2026-04-28,google_paid_search,DMA_133_KANSAS_CITY,169.76,10
2026-04-28,tiktok_ads,DMA_133_KANSAS_CITY,259.35,12
2026-04-28,meta_paid_social,DMA_134_CINCINNATI,297.51,22
2026-04-28,google_paid_search,DMA_134_CINCINNATI,60.09,2
2026-04-28,tiktok_ads,DMA_134_CINCINNATI,147.5,10
2026-04-28,meta_paid_social,DMA_135_MILWAUKEE,202.47,14
2026-04-28,google_paid_search,DMA_135_MILWAUKEE,125.93,6
2026-04-28,tiktok_ads,DMA_135_MILWAUKEE,68.5,4
2026-04-28,meta_paid_social,DMA_136_RALEIGH,211.67,10
2026-04-28,google_paid_search,DMA_136_RALEIGH,254.37,13
2026-04-28,tiktok_ads,DMA_136_RALEIGH,267.88,14
2026-04-28,meta_paid_social,DMA_137_OKLAHOMA_CITY,132.18,8
2026-04-28,google_paid_search,DMA_137_OKLAHOMA_CITY,240.32,15
2026-04-28,tiktok_ads,DMA_137_OKLAHOMA_CITY,131.1,10
2026-04-28,meta_paid_social,DMA_138_MEMPHIS,226.16,19
2026-04-28,google_paid_search,DMA_138_MEMPHIS,198.6,16
2026-04-28,tiktok_ads,DMA_138_MEMPHIS,66.17,2
2026-04-28,meta_paid_social,DMA_139_RICHMOND,227.88,21
2026-04-28,google_paid_search,DMA_139_RICHMOND,92.55,5
2026-04-28,tiktok_ads,DMA_139_RICHMOND,205.36,17
2026-04-28,meta_paid_social,DMA_140_LOUISVILLE,187.22,13
2026-04-28,google_paid_search,DMA_140_LOUISVILLE,203.31,11
2026-04-28,tiktok_ads,DMA_140_LOUISVILLE,91.69,5
2026-04-28,meta_paid_social,DMA_141_NEW_ORLEANS,143.21,7
2026-04-28,google_paid_search,DMA_141_NEW_ORLEANS,78.39,4
2026-04-28,tiktok_ads,DMA_141_NEW_ORLEANS,117.7,6
2026-04-28,meta_paid_social,DMA_142_BUFFALO,107.92,8
2026-04-28,google_paid_search,DMA_142_BUFFALO,182.04,14
2026-04-28,tiktok_ads,DMA_142_BUFFALO,145.54,8
2026-04-28,meta_paid_social,DMA_143_HARTFORD,157.0,8
2026-04-28,google_paid_search,DMA_143_HARTFORD,139.99,8
2026-04-28,tiktok_ads,DMA_143_HARTFORD,294.61,23
2026-04-28,meta_paid_social,DMA_144_PROVIDENCE,95.21,5
2026-04-28,google_paid_search,DMA_144_PROVIDENCE,190.47,15
2026-04-28,tiktok_ads,DMA_144_PROVIDENCE,82.18,5
2026-04-28,meta_paid_social,DMA_145_BIRMINGHAM,244.58,16
2026-04-28,google_paid_search,DMA_145_BIRMINGHAM,109.06,5
2026-04-28,tiktok_ads,DMA_145_BIRMINGHAM,60.5,2
2026-04-28,meta_paid_social,DMA_146_ROCHESTER,218.88,19
2026-04-28,google_paid_search,DMA_146_ROCHESTER,147.88,8
2026-04-28,tiktok_ads,DMA_146_ROCHESTER,273.34,15
2026-04-28,meta_paid_social,DMA_147_GREENVILLE,247.05,15
2026-04-28,google_paid_search,DMA_147_GREENVILLE,122.51,8
2026-04-28,tiktok_ads,DMA_147_GREENVILLE,173.41,14
2026-04-28,meta_paid_social,DMA_148_ALBUQUERQUE,66.86,4
2026-04-28,google_paid_search,DMA_148_ALBUQUERQUE,174.95,13
2026-04-28,tiktok_ads,DMA_148_ALBUQUERQUE,170.68,14
2026-04-28,meta_paid_social,DMA_149_TUCSON,182.13,13
2026-04-28,google_paid_search,DMA_149_TUCSON,79.35,5
2026-04-28,tiktok_ads,DMA_149_TUCSON,258.18,21
2026-04-29,meta_paid_social,DMA_100_SAN_FRANCISCO,264.57,21
2026-04-29,google_paid_search,DMA_100_SAN_FRANCISCO,174.78,14
2026-04-29,tiktok_ads,DMA_100_SAN_FRANCISCO,277.43,17
2026-04-29,meta_paid_social,DMA_101_NEW_YORK,171.42,8
2026-04-29,google_paid_search,DMA_101_NEW_YORK,111.27,8
2026-04-29,tiktok_ads,DMA_101_NEW_YORK,158.06,9
2026-04-29,meta_paid_social,DMA_102_CHICAGO,235.86,15
2026-04-29,google_paid_search,DMA_102_CHICAGO,136.39,6
2026-04-29,tiktok_ads,DMA_102_CHICAGO,102.7,8
2026-04-29,meta_paid_social,DMA_103_LOS_ANGELES,261.87,17
